Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]",Population growth (annual %) [SP.POP.GROW],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",GDP per capita (current US$) [NY.GDP.PCAP.CD],Exports of goods and services (constant 2010 US$) [NE.EXP.GNFS.KD],GDP (constant 2010 US$) [NY.GDP.MKTP.KD],GNI per capita (constant 2010 US$) [NY.GNP.PCAP.KD],GNI (constant 2010 US$) [NY.GNP.MKTP.KD],GNI growth (annual %) [NY.GNP.MKTP.KD.ZG],Gross capital formation (constant 2010 US$) [NE.GDI.TOTL.KD],Gross domestic savings (% of GDP) [NY.GDS.TOTL.ZS],Gross savings (% of GDP) [NY.GNS.ICTR.ZS],Gross savings (% of GNI) [NY.GNS.ICTR.GN.ZS],Imports of goods and services (annual % growth) [NE.IMP.GNFS.KD.ZG],Imports of goods and services (constant 2010 US$) [NE.IMP.GNFS.KD],"Services, value added (% of GDP) [NV.SRV.TOTL.ZS]","Services, value added (annual % growth) [NV.SRV.TOTL.KD.ZG]","Services, value added per worker (constant 2010 US$) [NV.SRV.EMPL.KD]",Total debt service (% of GNI) [DT.TDS.DECT.GN.ZS],Taxes less subsidies on products (constant LCU) [NY.TAX.NIND.KN],Trade (% of GDP) [NE.TRD.GNFS.ZS],"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions) [SE.XPD.CTER.ZS]","Current education expenditure, secondary (% of total expenditure in secondary public institutions) [SE.XPD.CSEC.ZS]","Government expenditure on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]","Government expenditure per student, primary (% of GDP per capita) [SE.XPD.PRIM.PC.ZS]","Government expenditure on education, total (% of government expenditure) [SE.XPD.TOTL.GB.ZS]","Compulsory education, duration (years) [SE.COM.DURS]","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative) [SE.TER.CUAT.BA.ZS]","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative) [SE.TER.CUAT.MS.ZS]","Claims on central government, etc. (% GDP) [FS.AST.CGOV.GD.ZS]",Claims on other sectors of the domestic economy (% of GDP) [FS.AST.DOMO.GD.ZS],"Stocks traded, total value (% of GDP) [CM.MKT.TRAD.GD.ZS]","Community health workers (per 1,000 people) [SH.MED.CMHW.P3]",Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],Domestic private health expenditure per capita (current US$) [SH.XPD.PVTD.PC.CD],"Hospital beds (per 1,000 people) [SH.MED.BEDS.ZS]","Number of surgical procedures (per 100,000 population) [SH.SGR.PROC.P5]",Out-of-pocket expenditure (% of current health expenditure) [SH.XPD.OOPC.CH.ZS],Out-of-pocket expenditure per capita (current US$) [SH.XPD.OOPC.PC.CD],Research and development expenditure (% of GDP) [GB.XPD.RSDV.GD.ZS],Ease of doing business index (1=most business-friendly regulations) [IC.BUS.EASE.XQ],Other taxes payable by businesses (% of commercial profits) [IC.TAX.OTHR.CP.ZS],Labor tax and contributions (% of commercial profits) [IC.TAX.LABR.CP.ZS],Total tax and contribution rate (% of profit) [IC.TAX.TOTL.CP.ZS],Business extent of disclosure index (0=less disclosure to 10=more disclosure) [IC.BUS.DISC.XQ],Profit tax (% of commercial profits) [IC.TAX.PRFT.CP.ZS],"Bound rate, simple mean, all products (%) [TM.TAX.MRCH.BR.ZS]","Tariff rate, applied, weighted mean, all products (%) [TM.TAX.MRCH.WM.AR.ZS]",Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Import value index (2000 = 100) [TM.VAL.MRCH.XD.WD],Export value index (2000 = 100) [TX.VAL.MRCH.XD.WD],Armed forces personnel (% of total labor force) [MS.MIL.TOTL.TF.ZS],"Armed forces personnel, total [MS.MIL.TOTL.P1]",Military expenditure (% of general government expenditure) [MS.MIL.XPND.ZS],"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",Expense (% of GDP) [GC.XPN.TOTL.GD.ZS],Customs and other import duties (% of tax revenue) [GC.TAX.IMPT.ZS],Other taxes (% of revenue) [GC.TAX.OTHR.RV.ZS],Grants and other revenue (% of revenue) [GC.REV.GOTR.ZS],"Revenue, excluding grants (current LCU) [GC.REV.XGRT.CN]",Other taxes (current LCU) [GC.TAX.OTHR.CN],Grants and other revenue (current LCU) [GC.REV.GOTR.CN],Customs and other import duties (current LCU) [GC.TAX.IMPT.CN],Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],Tax revenue (current LCU) [GC.TAX.TOTL.CN],Taxes on exports (current LCU) [GC.TAX.EXPT.CN],Taxes on goods and services (% value added of industry and services) [GC.TAX.GSRV.VA.ZS],"Taxes on income, profits and capital gains (% of revenue) [GC.TAX.YPKG.RV.ZS]","Taxes on income, profits and capital gains (% of total taxes) [GC.TAX.YPKG.ZS]","Taxes on income, profits and capital gains (current LCU) [GC.TAX.YPKG.CN]",Labor force with advanced education (% of total working-age population with advanced education) [SL.TLF.ADVN.ZS],Adequacy of social protection and labor programs (% of total welfare of beneficiary households) [per_allsp.adq_pop_tot],Adequacy of social insurance programs (% of total welfare of beneficiary households) [per_si_allsi.adq_pop_tot],Adequacy of social safety net programs (% of total welfare of beneficiary households) [per_sa_allsa.adq_pop_tot],Coverage of social insurance programs (% of population) [per_si_allsi.cov_pop_tot],Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure [SH.UHC.OOPC.25.TO],Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure [SH.UHC.OOPC.10.TO]
1982,YR1982,Norway,NOR,4114787,0.367278280054002,76.0109756097561,0.235354478446709,40.955666852161,35.8983491003524,28.7612687813022,2.74459210641682,..,15224.8939100982,61487218880.9473,201811966485.6,47611.0222025844,195909215215.906,0.0842688622722676,56727764892.756,33.8185865331107,29.7785660808021,30.7353862291131,5.14215422997626,43367263465.3415,51.4266988190194,0.0386970024706557,..,..,121105000000,76.8540159525134,..,..,5.6788501739502,..,14.661919593811,..,..,..,8.49292029926421,..,0.139479507821678,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.7876782291473,..,..,..,..,..,..,33.2111543931243,0.808035408951899,0.703719289159356,11.5754378014437,153089000000,1087000000,17880000000,827000000,25.3130526185618,102347000000,145000000,16.8387161976813,27.173146020134,41.010483941884,41973000000,..,..,..,..,..,..,..
1982,YR1982,Poland,POL,36230481,0.920284572106585,71.1024390243903,..,..,..,..,3.24558240173098,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1982,YR1982,Portugal,PRT,9911771,0.611332101414692,72.4146341463415,2.13537507759274,20.6836477896989,35.0785566590823,35.3778988236045,2.69479529985439,..,3079.94956634271,15136292014.5338,125408704686.705,12084.7197884715,119780975142.498,0.720653889765572,27653446737.9618,17.9111132927126,21.4785495468025,22.6585277806647,3.86800381125485,18548951310.9962,..,..,..,..,9919946000,55.7622044487812,..,..,3.32909989356995,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.9951203194526,..,..,..,..,..,..,29.0799142417027,6.8802781917536,7.33649610301591,6.25211792612674,2937919613.73091,215979489.430472,184056424.018117,138167017.487854,16.5947178932806,2008160333.59603,0,..,22.4161301253812,32.8614008941878,659909617.821051,..,..,..,..,..,..,..
1982,YR1982,Romania,ROU,22475741,0.547287797531317,69.5317073170732,..,..,..,..,2.04021589993593,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.81070041656494,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.8133076711575,0,11.6030534351145,71.7322372284204,25545000,2964000,18324000,0,4.07478691229035,2964000,0,..,0,0,0,..,..,..,..,..,..,..
1982,YR1982,San Marino,SMR,22037,1.24196838633586,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1982,YR1982,Slovak Republic,SVK,5055099,0.774370072451157,70.6890243902439,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1982,YR1982,Slovenia,SVN,1910334,0.199273553477761,71.0536585365854,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.67950010299683,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1982,YR1982,Spain,ESP,37986012,0.600390137240396,76.1341463414634,1.24646170534606,16.9771129229524,19.5513155621073,22.5830620860497,2.66030674579303,..,5159.70864500142,78239188794.913,662554434047.823,17120.8690780773,650353538250.275,1.15367019208617,125192795149.187,19.7971965849806,18.5596295643588,18.9169418513273,4.9293674484453,54638422884.8848,..,..,..,..,46253178000,36.5284284850597,..,..,..,..,..,..,..,..,..,..,0.61578060465586,..,..,..,5.40000009536743,..,..,..,..,..,..,..,..,..,..,..,..,26.5121736995571,..,..,..,..,..,..,26.2767310472586,10.4932058379466,0.830548161786776,12.9025156603358,29699614150.229,249420023.319269,3874725036.96224,1253110237.64019,9.22764564541781,11942110514.1058,0,..,19.3027398082734,48.5405133366883,5796761746.78158,..,..,..,..,..,..,..
1982,YR1982,Sweden,SWE,8325263,0.0571917222643352,76.3273170731707,1.24866467922725,30.1098496228452,30.5468529812804,23.5917248387733,2.85375478407458,..,13738.9722980374,54054814881.5598,264737252417.843,31200.6947898513,259753989908.242,0.584304211102619,55144809041.0387,22.100458590949,18.9531631184691,19.4031758201278,4.73497012222184,58725659583.6739,57.5078350304299,1.27887984388889,..,..,252596715000,60.6567026041255,..,..,..,..,..,..,..,..,17.7983164690562,..,4.03407719942814,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.5544105388789,..,..,..,..,..,..,37.1009316170424,1.15606936416185,4.07275439177991,15.810407689758,240030000000,9830000000,38160000000,1360000000,16.3705547257375,117640000000,0,11.3959448153742,15.0190586675505,30.8143488609317,36250000000,..,..,..,..,..,..,..
1982,YR1982,Switzerland,CHE,6391309,0.584291675385673,76.0339024390244,-1.30941762369659,45.1190037797547,44.339421373965,28.8939661776592,1.72819451127189,..,17478.655769514,126658885153.973,347821247699.318,..,..,-1.41814346083844,83787785093.5293,29.6735485834489,32.5848040180637,31.3846749063275,2.09385522016996,107367756224.916,..,..,..,..,..,89.4584251537198,..,..,4.39031982421875,..,..,..,..,..,10.7419127199652,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.9618391406738,..,..,..,..,..,..,17.2304450959936,18.3968906663662,0.406321667165221,9.17588991923422,38841000000,163000000,3681000000,3266000000,7.82733090555715,17753000000,0,..,15.0987137301825,34.1181772094857,6057000000,..,..,..,..,..,..,..
1982,YR1982,United Kingdom,GBR,56313641,-0.0358427938348334,74.1780487804878,1.99489121570818,25.6164707239141,23.7189678916198,19.980277734436,4.81269546222364,..,9146.07735701852,221131229526.416,1245950651652.39,22015.9286569112,1239797102666.91,1.89691067047781,164145717005.26,13.018076142924,17.6058525113208,16.739852269803,4.93074576947458,189332443498.147,..,..,..,..,99502503000,49.3354386155339,..,..,5.1887001991272,..,11.602219581604,..,..,..,4.87561649039734,..,6.35757088876376,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.176956318221,..,..,..,..,..,..,37.6715488409641,0.260959649605938,4.12574588309766,12.7551827820858,106060000000,4432000000,13702000000,199000000,25.8661393285258,76257000000,0,..,38.0979864647236,53.6685156772493,40926000000,..,..,..,..,..,..,..
1982,YR1982,United States,USA,231664000,0.953317566163514,74.3609756097561,-1.80287445201735,8.46973298853486,9.06707929238358,22.070082771371,6.81405709441284,..,14433.787727053,352466859116.365,6541053812613.5,28431.2148635219,6586488960142.93,-1.72852300151017,1069955439793.51,21.4727364675223,21.7840300329955,21.6053161727543,-1.27294626523897,382686964253.361,..,..,..,..,..,17.5368122809184,..,..,..,..,..,..,..,..,16.8524987671172,..,..,..,..,..,5.90000009536743,..,..,..,..,..,..,..,..,..,..,..,..,14.0955664367578,20.81077811,29.25160157,..,..,..,..,22.4631398691724,2.22449692914565,1.21283788905565,9.42375039796243,659610000000,8000000000,62160000000,8910000000,11.9786266418126,400540000000,0,..,52.6705174269644,86.7379038298297,347420000000,..,..,..,..,..,..,..
1983,YR1983,Andorra,AND,40867,4.38424322371306,..,1.7701183169326,..,..,..,..,..,8022.65478128161,..,1487395653.0415,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Austria,AUT,7561910,-0.161600981253917,73.0121951219512,2.97308803031213,30.4781985362749,31.9939859862433,23.0424239173355,1.39117588416479,..,9537.40742043378,51340911448.9328,218525733518.642,28920.8811013471,218697100009.088,2.98868469552399,47830181655.9436,22.7847921503418,..,..,4.17690932989119,57345145909.5585,54.0040920148354,3.07193158926017,..,..,23985550000,62.4721845225182,..,..,5.30378007888794,..,..,..,..,..,..,..,0.183857641432752,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.3215596073259,..,..,..,..,..,..,35.4160012858175,2.41428021060743,8.30380231778565,8.67254094435401,30114169022.4777,2520293888.94137,2632210053.55988,409874784.706729,18.0325887848561,16977100789.9537,10174196.7835004,9.91617328520394,20.0100565079974,35.7732973759685,6073268751.40804,..,..,..,..,..,..,..
1983,YR1983,Belgium,BEL,9855520,-0.00794447069062125,73.8690243902439,0.311842702585196,60.3956265804625,59.999935931094,18.7590888145527,3.19141317049267,..,8846.23429846974,113865619941.339,268557118587.662,27175.7033702956,267830688080.015,0.240021105885631,41504685137.8805,18.9798306287794,..,..,-1.23223063567298,108056462167.99,..,..,..,..,18271801000,120.395562511556,..,..,..,..,..,..,..,..,..,..,1.50894245827669,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Bermuda,BMU,55930,0.867463795559886,..,2.00892857142844,..,..,..,..,..,15902.0203826211,..,3958803909.63994,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.0865752192489,60.65746081,44.62745098,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Canada,CAN,25366451,0.988487567147771,76.0658536585366,2.60133934896891,25.0215039159763,21.8682316275546,20.2996966816062,2.08119624877852,..,13425.1224888294,144147134181.755,802236056858.547,30803.4030796108,781373014852.197,3.14707859112255,132418547971.246,22.8144039305108,20.1300743046158,20.6577768906729,10.1053399281372,110435359766.362,..,..,..,..,..,46.8897355435308,..,..,6.88043022155762,..,14.7749700546265,..,..,..,8.76883230757867,..,8.27179247589298,..,..,..,6.80000019073486,..,..,..,..,..,..,..,..,..,..,..,..,41.5618708049494,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Channel Islands,CHI,131149,0.89611824814778,74.101,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Croatia,HRV,4658254,0.516977874983413,70.2748780487805,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.46519994735718,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Cyprus,CYP,694077,0.342767833156402,75.358,5.58218170220279,50.4090764992285,63.9746637686671,30.1134871336779,..,..,4091.04849762666,3818907704.1294,7429801995.05,14068.2616108277,7429040588.8036,4.83606400979608,3290886034.59258,17.5068182849129,19.9839169687411,19.9859750792941,5.51075780114971,4648712997.04669,..,6.2616147540226,..,..,..,114.383740267896,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.7087871884158,..,..,..,..,..,..,30.5427986773838,31.4527181361352,1.92267719808772,22.5836624402411,469643278.191069,9482737.99963779,111383727.963313,94109767.3909998,15.4059994941628,299210284.413796,0,..,19.503914640061,32.1493832800365,96194261.1494787,..,..,..,..,..,..,..
1983,YR1983,Czech Republic,CZE,10323856,0.087505593392119,70.5914634146341,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Denmark,DNK,5114297,-0.0686662119157628,74.4204878048781,2.59607191923766,35.921323006179,33.7117323811326,18.3642644588981,2.36474287605693,..,11857.8921357231,51137256913.0257,196929239760.121,37764.4861557567,193138798252.928,2.80321303302047,27496654437.4928,20.5738549036332,16.9258469696706,17.5103023665484,1.97073434412826,39848486681.8388,60.2715594329184,0.903004409137424,..,..,158076299000,69.6330553873116,..,..,..,..,..,..,..,..,12.3895473395653,..,0.277072476758523,..,..,..,7.40000009536743,..,..,..,..,..,..,..,..,..,..,..,..,53.2923012340577,..,..,..,..,..,..,39.6594617730869,0.0888375893239265,2.46368215118215,14.975129037629,187972000000,4735000000,28781000000,137000000,27.8065207450549,154214000000,0,18.7933625353006,32.9202047952048,41.0274034782834,63270000000,..,..,..,..,..,..,..
1983,YR1983,Estonia,EST,1508745,0.687096401884296,69.3756097560976,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Faroe Islands,FRO,44488,0.857831798883082,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Finland,FIN,4855787,0.595991320809624,74.2009756097561,3.11658151416627,28.7045568771989,28.7150276428212,28.3946222147763,1.8232638142335,..,10497.479996566,24123287437.5884,131350086895.217,26487.8294943121,128619258116.697,3.11944239505353,33621863327.3638,28.6291673647177,27.6894324337468,27.8757819661391,4.11275901966972,26114160087.5899,48.936170212766,3.45895551868531,..,..,14098000000,57.4195845200201,..,..,4.85560989379883,..,11.6597099304199,..,..,..,..,..,0.469184721058804,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.71992628581,..,..,..,..,..,..,28.0832135376154,1.5688809700257,0.906305846310953,10.1901965790145,12923896645.1555,119413427.787673,1342644216.94224,167346986.829203,22.3375910623963,10666646484.1155,0,16.9332679133014,28.7426601991319,35.5040128664007,3787087540.13384,..,..,..,..,..,..,..
1983,YR1983,France,FRA,56023770,0.545606555114693,74.8,1.24086486211559,22.436327077748,22.7035012420985,21.7504058341737,3.23713177475225,..,9993.42207408963,210058211411.067,1555068022253.94,27650.270461777,1549072392788.39,0.591011200929586,315757370056.587,21.4830779447574,20.3883716955639,20.4730002615292,-2.69860641722734,201567039698.086,59.3743082372039,1.89334907000011,..,..,134553120000,45.1398283198465,..,..,4.85234022140503,..,10.722339630127,..,..,..,..,..,1.36089470094326,..,..,..,10.8000001907349,..,..,..,..,..,..,..,..,..,..,..,..,35.8744519701404,..,..,..,..,..,..,40.6695071749333,0.0602627455706884,2.06863565706086,9.23113715173978,251739062164.136,5274735996.4144,23538128261.4561,76224508.6187052,19.4442146496727,126486949601.879,0,13.7736750535264,17.6790625373669,35.6393877305051,45079174397.1022,..,..,..,..,..,..,..
1983,YR1983,Germany,DEU,78128282,-0.262152572305171,73.5051951219512,1.57241016952116,20.2914063698654,23.2841662878681,23.9392075435176,3.07578429133231,..,9864.3449403866,319409018761.88,2081354761740.18,26838.1855849749,2096821331751.25,1.81348829559869,448707038973.406,19.7261165827521,18.8836411137627,18.7975916196814,2.69946973110771,312568268668.313,..,..,..,..,215233455000,43.5755726577335,..,..,..,..,..,..,..,..,..,..,4.00764088074867,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.8191975985442,..,..,..,..,..,..,25.9927747265556,0.0469067597852713,0,6.43037974683544,250834683996.053,0,16233517227.9799,46016269.3076597,9.75040311009836,98101573245.1184,0,..,16.8506329113924,43.3626934903842,42539484515.5254,..,..,..,..,..,..,..
1983,YR1983,Gibraltar,GIB,29482,-0.706406195757729,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Greece,GRC,9846627,0.581724932326243,74.5658536585366,-1.07862294708484,16.4761402712923,24.6994050697201,28.6429957171001,5.17247666277713,..,5019.87877056877,16835630835.4571,177723579014.397,..,..,..,34763935437.7091,19.5352862233401,..,..,2.57485566705029,23200815825.7112,..,..,..,..,14850535000,41.1755453410125,..,..,1.68868005275726,..,7.11834001541138,..,..,..,..,..,0.129478976616884,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.1475156511048,..,..,..,..,..,..,27.3790112504005,2.40259261987185,6.42727188886,11.3177332673782,3435862068.96552,224974321.349963,396155539.251651,47865003.6683786,15.5978497531318,1992223037.41746,0,..,16.3607857603984,28.7456728290491,572677916.360968,..,..,..,..,..,..,..
1983,YR1983,Greenland,GRL,52100,1.15831410896309,63.3,3.45721666786712,..,..,..,..,..,7988.170958612,..,1374155043.15382,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,107.164214398318,75.15850144,65.97145769,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Hungary,HUN,10689463,-0.150240752751468,68.9736585365854,..,..,..,..,3.33593662836104,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.35036496350365,7.22394220846233,11.9298245614035,484500000000,35000000000,57800000000,28600000000,..,342500000000,0,..,17.6883384932921,25.021897810219,85700000000,..,..,..,..,..,..,..
1983,YR1983,Iceland,ISL,236977,1.32404443001488,76.8456097560976,-2.15116171794479,39.0427314017272,37.0319677321541,23.3647073043633,0,..,11689.3534756204,2608037786.9023,6397988754.37239,..,..,..,1209277143.26693,24.7826398493738,21.8289136775427,22.4824322521029,-9.69538053090452,2790338545.68765,..,..,..,..,..,76.0746991338812,..,..,..,..,..,..,..,..,0.995549995708197,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.2432961381463,..,..,..,..,..,..,25.7931018067465,18.0820134826374,6.62123689415854,14.5979350796355,17488700000,1158200000,2553500000,2556200000,20.5423824266586,14136700000,6400000,..,10.462949200215,12.946444361131,1830200000,..,..,..,..,..,..,..
1983,YR1983,Ireland,IRL,3510600,0.708938993466408,73.3136829268293,-0.244300596361441,46.8980956667144,50.7214783109752,23.3474829206933,1.4926312327501,..,5922.32584143814,17546931362.4316,63111508273.9783,..,..,..,15674243189.8548,17.8694223917808,..,..,4.66544783983966,21333823930.2413,..,..,..,..,..,97.6195739776896,..,..,5.44003009796143,..,11.4708700180054,..,..,..,..,..,..,..,..,..,8.60000038146973,..,..,..,..,..,..,..,..,..,..,..,..,85.3786291172993,..,..,..,..,..,..,46.4449096764288,10.1282329928277,2.27133210558625,16.4364640883978,7919356395.16281,187921235.607519,1359889481.99765,591697944.547999,27.5023203888351,5842064898.85266,0,..,29.3124616329036,41.512714627255,2425199729.79974,..,..,..,..,..,..,..
1983,YR1983,Isle of Man,IMN,63695,-0.120815598336872,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Italy,ITA,56564074,0.0362946366697159,74.640243902439,1.16920349453939,20.3329150217345,19.8567788592689,22.2482512050056,2.01650141992046,..,7832.5753867885,197261866847.045,1415023727993.86,24939.6367515696,1410687458748.91,1.26212563799466,251948856291.715,22.5832560486353,22.7760992338686,22.7982133850735,-3.06469479421494,173347345085.336,..,..,..,..,129695737000,40.1896938810034,..,..,4.48805999755859,..,..,..,..,..,..,..,0.873889322795324,..,..,..,8.89999961853027,..,..,..,..,..,..,..,..,..,..,..,..,34.4628435186104,..,..,..,..,..,..,..,0.0492361365107054,1.61602766618563,7.2424388193334,116757993461.656,1925867776.70469,8631027697.5835,36151982.9362641,21.1283365413518,73425710257.3505,0,..,34.9658289671551,56.7509776889964,41669808446.1361,..,..,..,..,..,..,..
1983,YR1983,Latvia,LVA,2546011,0.588173150511269,69.1190243902439,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Liechtenstein,LIE,26789,0.94890538541273,..,0.538599941773739,..,..,..,..,..,19561.5405523388,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
