Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]",Population growth (annual %) [SP.POP.GROW],"GNI, Atlas method (current US$) [NY.GNP.ATLS.CD]","GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Revenue, excluding grants (% of GDP) [GC.REV.XGRT.GD.ZS]",Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Total debt service (% of GNI) [DT.TDS.DECT.GN.ZS],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],Taxes on exports (% of tax revenue) [GC.TAX.EXPT.ZS],Taxes on goods and services (% of revenue) [GC.TAX.GSRV.RV.ZS],Taxes on goods and services (% value added of industry and services) [GC.TAX.GSRV.VA.ZS],"Taxes on income, profits and capital gains (% of revenue) [GC.TAX.YPKG.RV.ZS]","Taxes on income, profits and capital gains (% of total taxes) [GC.TAX.YPKG.ZS]",Taxes on international trade (% of revenue) [GC.TAX.INTT.RV.ZS]
2015,YR2015,United Kingdom,GBR,65116219,0.792367505802859,2887670028473.21,44350,80.9560975609756,2928591002002.51,2.35552430595799,0.581008064602756,34.4168384721967,1.85961202401681,..,0.368046842325369,25.0391257533012,0,34.1786801938302,13.3095559593075,32.7847126511556,45.1491122435799,0
2015,YR2015,United States,USA,320635163,0.730641178178307,18197349776610.3,56750,78.690243902439,18224704440000,2.90802186128343,1.04146187127856,19.0852011424993,3.47784616819686,..,0.118627135552435,11.2174965949681,0,2.93760257717881,0.588257381126369,54.1505230568389,92.1486066318404,1.09583334686729
2015,YR2015,Uruguay,URY,3412009,0.339819684032791,53375202638.4155,15640,77.369,53274304222.1829,0.37074125634264,9.01628063005717,30.4495340616081,1.82058813645626,..,8.66626987079337,18.5094775729883,0,33.1056014112371,11.8919793891528,18.7223747402994,30.7997665045335,3.48304417560157
2015,YR2015,Virgin Islands (U.S.),VIR,107712,-0.157703864887906,..,..,79.0170731707317,3748000000,0.194174757281715,3.27820083126784,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Andorra,AND,77297,-0.91946973790053,..,..,..,2896679211.86628,3.70967806978986,0.347795381575793,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Antigua and Barbuda,ATG,94527,1.02184383470454,1283580999.79159,13580,76.617,1436585185.18519,5.49778845610642,1.87238795788296,..,..,..,-0.489437796230513,..,..,..,..,..,..,..
2016,YR2016,Aruba,ABW,104872,0.507617729505083,2785650095.84972,26560,75.868,2965921787.7095,2.09999958566985,-0.501260338397714,..,..,..,-0.931195987079616,..,..,..,..,..,..,..
2016,YR2016,Australia,AUS,24190907,1.56194049810399,1309758706101.23,54140,82.4487804878049,1208846993739.99,2.7706521973025,-0.533000346373001,24.8211913670867,2.08151175398812,..,1.27699094497328,22.2344726424899,0.00297900344210307,21.6581523279389,5.94500610045978,64.2174923031831,71.796961958126,3.40500880501316
2016,YR2016,Austria,AUT,8736668,1.08139629872802,403675052292.699,46200,81.6414634146342,395568644341.038,1.98943716230463,1.84829469843848,43.5810725125099,0.732544816508556,..,0.891592367302732,25.4191692326751,0,26.9840936708648,13.5519652003126,26.4255771633301,45.9871330305936,0
2016,YR2016,"Bahamas, The",BHS,377931,0.990519135690286,11038448292.9161,29210,73.329,11928500000,1.44403648889057,0.409024833678146,16.6767791665339,..,..,-0.330038395555927,14.0776468374062,0.766491228267945,58.0361317915838,10.7640278546922,0,0,20.6895079334018
2016,YR2016,Bahrain,BHR,1425791,3.85658246125791,30761273467.3951,21570,76.899,32234973404.2553,3.55812811897778,0.247278734320417,..,4.67144086727827,..,2.78679347602047,..,..,..,..,..,..,..
2016,YR2016,Barbados,BRB,285796,0.165289293829959,4550283901.6365,15920,78.888,4830000000,2.47869868319133,-0.0387146728610048,29.6386904658385,..,..,1.28192813061894,27.4944565838509,0,45.8789303183204,..,29.9827340084626,32.4202225615134,8.57394190436627
2016,YR2016,Belgium,BEL,11331422,0.506300002451376,491386576536.751,43360,81.4390243902439,475739588764.759,1.26668640902095,1.92085069495049,38.3610414027171,0.906254688184092,..,1.97385264653172,22.8423291844664,0,26.5309604097322,11.5005930560389,32.3570976574458,54.4430815897559,0
2016,YR2016,Bermuda,BMU,64554,-1.0469518831338,6689406375.36548,103620,81.2270731707317,6899911000,-0.657206304259205,4.37320384221451,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,British Virgin Islands,VGB,29355,0.693936843860153,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Brunei Darussalam,BRN,419800,1.17240086547234,13925709037.9361,33170,75.45,11400854267.7188,-2.47791771833224,-9.16786161646344,..,3.53938469923775,..,-0.278693265753062,..,..,..,..,..,..,..
2016,YR2016,Canada,CAN,36109487,1.13234865466606,1584260069827.36,43870,81.9,1528243213982.08,1.00139441390405,0.75403003025545,17.8650755134574,1.15845887951202,..,1.4287595470108,12.496562633144,..,..,..,54.3630746164171,77.9248741713482,1.50180939230326
2016,YR2016,Cayman Islands,CYM,62569,1.35971135735509,2870195334.97124,45870,..,4909498942.67103,3.23997743764495,1.00008804877049,..,..,..,-0.625258358618114,..,..,..,..,..,..,..
2016,YR2016,Channel Islands,CHI,166923,0.925653900450638,..,..,82.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Chile,CHL,18209068,1.32520160643522,243404111279.754,13370,79.779,250440136356.127,1.71108928867399,4.46991928267839,20.7620389663026,1.91615592547453,..,3.78619355893115,17.3893461921379,0,49.6977727121709,11.7972004163923,33.8544911076904,40.4315778793399,0.874926531906745
2016,YR2016,Croatia,HRV,4174349,-0.69838345731273,51694889452.8333,12380,78.0219512195122,51601147665.8089,3.49813499168994,-0.0988703290331188,39.9012068620163,1.62117980972782,..,-1.12500000000001,21.3473431088534,0,46.1945515679977,23.1144543656444,7.35001175999998,13.7382126749245,-0.0440692253135428
2016,YR2016,Curacao,CUW,159664,1.06031644056836,3048978720.31427,19100,77.719512195122,3122287932.96089,-0.986569701304816,0.0471975312056117,..,..,..,-0.0472079848934612,..,..,..,..,..,..,..
2016,YR2016,Cyprus,CYP,1170187,0.789478236253939,21040627314.7022,24700,80.513,20953442550.3653,6.43805848146472,-0.556852392664652,36.6441355060451,1.41504695204842,..,-1.42916666666668,23.6210031622867,0,36.264723398409,15.5716137930266,23.5551308132222,36.5419452955516,-0.0187414591206248
2016,YR2016,Czech Republic,CZE,10566332,0.192048415842684,186730229841.29,17670,79.0268292682927,196272068576.338,2.5372845203138,1.14145060120347,31.7937539726401,1.00216233674987,..,0.683504209385683,14.9127775532102,0,30.293501452901,11.1707001793287,15.6529818573969,34.0069924106762,0
2016,YR2016,Denmark,DNK,5728010,0.780392644135167,332444179525.382,58040,80.8536585365854,313115929314.339,3.24595698524399,0.25459516653126,38.6800845085233,1.15178629245754,..,0.249999999999997,33.2950594843919,0,36.7901710041187,16.5821533507465,44.6699505214019,51.8947101436885,0.0440327633196043
2016,YR2016,Estonia,EST,1315790,0.0291122255540077,24227751409.4863,18410,77.6414634146342,24259552888.9717,3.18781708302028,2.26990203739719,35.2593494796158,2.07434115010065,..,0.148684907627356,21.5924245541388,0,38.818217020373,16.8258624725177,20.3338871054374,34.3755939132602,0
2016,YR2016,Faroe Islands,FRO,48173,0.253575127560721,..,..,82.0439024390244,2738832687.13698,..,..,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Finland,FIN,5495303,0.287421401687637,250032541347.117,45500,81.4292682926829,240607907010.383,2.81145776663433,0.0874254582934526,37.6267711177926,1.42914663099971,..,0.356684500891696,20.8134499213858,0,38.4233850144715,17.5436480084225,15.3205951937742,28.1779427031564,0
2016,YR2016,France,FRA,66724104,0.263868788565368,2606855506806.8,39070,82.5731707317073,2471285607081.72,1.09546440372048,0.522559343400445,44.0962003536949,1.91728236804142,..,0.183334861123848,23.0648275010082,0,22.4609862703341,11.2627838689499,25.2832517565568,48.3374668638341,-0.0114701481780735
2016,YR2016,French Polynesia,PYF,274575,0.529854315848876,..,..,77.024,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Germany,DEU,82348669,0.807218538573871,3642367827161.09,44230,80.990243902439,3467498002104.33,2.22999986782015,1.32775222269545,28.4051946891927,1.14613445646278,..,0.49174862477081,11.2961202523973,0,22.0399284220032,7.07625540563654,17.3417604672811,44.0350857375234,0
2016,YR2016,Gibraltar,GIB,33737,0.00296414862262541,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Greece,GRC,10775971,-0.415913028277122,199941985251.473,18550,81.3878048780488,195222443844.783,-0.190952352057238,-0.24413876344714,47.5188257473469,2.54306318620134,..,-0.825651781826954,26.3683729065079,0,32.3913432301914,18.3881561672901,18.6418649019257,33.5947740507553,0
2016,YR2016,Greenland,GRL,56186,0.128227978389047,..,..,70.8487804878049,2707146783.13056,4.68195410972302,3.53778245812826,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Guam,GUM,162951,0.676102623487922,..,..,79.391,5795000000,0.28907303912122,1.19608586147525,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,"Hong Kong SAR, China",HKG,7336600,0.619366345332479,315260097663.604,42970,84.2268292682927,320837638328.846,2.16942653450691,1.63771502183259,..,..,..,2.41113596818294,..,..,..,..,..,..,..
2016,YR2016,Hungary,HUN,9814023,-0.295110604845478,128609785331.78,13100,76.0634146341464,128470534117.954,2.13999571174807,1.35206222675821,40.6546643801542,1.02270986570347,..,0.394769306686402,23.0924665886757,0,36.4332008094043,18.7064044009642,16.8903678953036,30.3892488910084,0
2016,YR2016,Iceland,ISL,335439,1.38808149583838,18498303849.0543,55150,82.2048780487805,20618363251.6229,6.62703663431921,1.83844515203815,45.7659219151562,0,..,1.6969276199774,37.9335259803783,0,24.6632068542789,13.3635839365834,21.0375494527466,25.4841782199175,0.445562716814815
2016,YR2016,Ireland,IRL,4755335,1.12883406399428,249601484505.723,52490,81.6536585365854,300523297823.576,3.67781580955584,-0.299570333494415,26.0996494827303,0.333365702065771,..,0.00830633773569926,18.9409742033103,0,31.2910338837932,8.82382181515871,39.3372783438346,54.2046657874255,0
2016,YR2016,Isle of Man,IMN,83287,0.0636556371744733,6568606843.98709,78870,..,6846691871.45558,6.95231147466393,2.23677859363892,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Israel,ISR,8546000,1.9603489624817,310445407298.663,36330,82.4073170731707,318950599043.544,3.98204641920276,1.09130803063545,32.0550022945017,5.47777813410466,..,-0.544388609715241,23.2847373420612,0,34.7986036609197,13.2243529170669,30.2618241292343,43.6796519057169,0.798895056916921
2016,YR2016,Italy,ITA,60627498,-0.169884073301448,1936753379554.83,31950,83.2439024390244,1875797463583.87,1.29346273155907,1.13435002037254,39.9518382853316,1.33954542011476,..,-0.0940166569157271,25.0703095459877,0,24.24564163062,11.1722894096296,32.1620716272702,51.9425411453666,0
2016,YR2016,Japan,JPN,126994511,-0.115284177050088,4807378684695.57,37860,83.9848780487805,4922538141454.62,0.521944455486121,0.27040342760219,..,0.944046434760285,..,-0.116666666666671,..,..,..,..,..,..,..
2016,YR2016,"Korea, Rep.",KOR,51217803,0.396851823381145,1502014490137.9,29330,82.2756097560976,1500111596236.37,2.94688171508626,1.98603850545349,25.7571874228072,2.45957788108271,..,0.971674763956376,13.981952981677,0,21.91582798269,6.3662974904455,27.2066306975652,50.6777652529713,1.79894202143476
2016,YR2016,Kuwait,KWT,3956875,3.11310424602455,139808443981.995,35330,75.224,109419728566.7,2.92586822591576,-6.83796631002545,..,5.81423632095814,..,3.19839776658371,..,..,..,..,..,..,..
2016,YR2016,Latvia,LVA,1959537,-0.913885332226604,28967227370.4917,14780,74.580487804878,28052325862.0461,2.37292412754951,0.861444794357752,41.1159332377754,1.46938516635106,..,0.140633334505292,23.4982534998132,0,44.9628756221821,22.7272352454272,10.2214845475007,18.4920515347167,-0.0560118950048845
2016,YR2016,Liechtenstein,LIE,37658,0.500480226864086,..,..,82.2585365853659,6237264055.20601,..,..,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Lithuania,LTU,2868231,-1.27069453298857,42710990657.0961,14890,74.6707317073171,43018087237.5741,2.51882827307178,1.57625277213522,31.8220182936108,1.47904349433837,..,0.905525075460439,16.9315977516197,0,34.2247839003477,12.9817438876127,16.9715727385554,33.0326098098995,0
2016,YR2016,Luxembourg,LUX,582014,2.15531198799205,39965711075.9082,68670,82.6853658536585,60691483443.1221,4.57460105103911,0.770689461471491,40.3825868164338,0.442307317764775,..,0.290833333333306,24.3329620795712,0,26.9845683547919,12.0413721292171,30.3509196812104,50.3698910546563,0
2016,YR2016,"Macao SAR, China",MAC,612836,1.76987320822609,40436128941.2151,65980,83.854,45387299721.0792,-0.718343471029229,0.907906830543695,30.0234681231027,..,..,2.37016134753169,27.5814813262189,0,83.3159721127751,25.4893242406449,7.0764040536512,7.70292896955571,0
2016,YR2016,Malta,MLT,455356,2.28861544064371,10705966694.0851,23510,82.4536585365854,11665231192.2959,3.89120692508136,1.46997601841692,36.5493245301755,0.52151579570749,..,0.642702771527276,25.2357720933326,0,34.0646721722833,14.1815669764251,34.5653338276601,50.0614603305434,0
2016,YR2016,Mauritius,MUS,1263473,0.0687231379365168,13446066141.518,10640,74.3948780487805,12232463655.5727,3.83793262870846,2.14757012075557,22.849060296942,0.179867284625027,..,0.977675134719017,18.1284135107472,0,56.0090653303729,15.0042245116828,19.2400727760486,24.3299212468251,1.35140955910005
2016,YR2016,Monaco,MCO,38070,0.928913630423242,..,..,..,6472990923.1791,3.50000139074969,0.112545447972124,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Nauru,NRU,13049,4.49848608425274,133371264.440915,10220,..,100087348.959092,3.57142857142858,27.285350613284,91.4517478618182,..,..,..,24.6011506690909,0,2.39307971269253,..,9.18239877752686,37.227305249799,13.0902842232298
2016,YR2016,Netherlands,NLD,17030314,0.532178879608489,798649959898.72,46900,81.5609756097561,783528181704.567,2.19171371926123,0.454667288773308,38.8878457570337,1.16362691769596,..,0.316666666666663,21.9051101382534,0,26.6627920828535,11.8688244302286,26.7104422440338,47.6875781441332,0
2016,YR2016,New Caledonia,NCL,276550,1.51200621653298,..,..,76.9317073170732,..,..,..,..,..,..,0.578317435521153,..,..,..,..,..,..,..
2016,YR2016,New Zealand,NZL,4714100,2.24603210015584,185208494565.92,39290,81.6124390243903,188223664746.524,3.67759505509187,2.48068423416419,32.4915121972869,1.18396612517315,..,0.646240284454502,27.3749204846369,0,29.1636459328636,11.1030168099134,51.8927293747016,61.8612779237623,2.82920879686038
2016,YR2016,Northern Mariana Islands,MNP,56188,0.728782876932043,..,..,..,1250000000,28.3110571081409,4.63964293851511,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Norway,NOR,5234519,0.880969815359919,428226638321.53,81810,82.4073170731707,368819929542.194,1.07155897720727,-1.47425382556115,45.3663608065205,1.6266814884247,..,3.55000000000002,22.0871630406294,0.0305424723035308,27.3868181369412,14.4147943277843,20.7257816489794,42.6419676951247,0.23858414974476
2016,YR2016,Oman,OMN,4479219,4.84561438636777,70549237403.5612,15750,77.142,65480507170.7857,5.09706760494015,-8.91067750609236,..,12.0348458853458,..,1.10920805807029,..,..,..,..,..,..,..
2016,YR2016,Palau,PLW,17725,0.339079160708277,295453827.557152,16670,..,295065400,-0.0833637300740975,5.29630056536934,25.5705369234766,..,..,-1.04230533415084,20.0341822712538,0,24.650234107219,11.9752574435663,8.03879416034327,16.9578732031812,12.7223877624872
2016,YR2016,Panama,PAN,4037078,1.71362492157999,51577523443.23,12780,77.964,57907700000,4.95349994364463,2.00201691309698,13.0910957069267,0,..,0.739734025300028,10.377541649677,1.69734205121214E-06,36.8909520525309,5.2288435844575,34.1972978471358,43.6354265645327,4.62821868069801
2016,YR2016,Poland,POL,37970087,-0.04298513087435,482833474061.496,12720,77.8512195121951,472630364208.177,3.14173122907013,0.311616932329244,32.8454129274849,1.94093638641844,..,-0.664767331434023,16.2305398427786,0,36.4410933389972,13.9489783027706,12.29205809793,24.8751876318382,0
2016,YR2016,Portugal,PRT,10325452,-0.315459016997883,205764215609.824,19930,81.1243902439025,206286022781.894,2.01948539561312,1.71666254687131,36.8391842061548,2.00412428217476,..,0.607397074641661,22.3319932476097,0,32.5550027867587,14.5537103644347,24.0896978304274,40.8929722774991,0
2016,YR2016,Puerto Rico,PRI,3406672,-1.93497109034618,67145380096.7624,19710,79.4949756097561,104336700000,-1.26300292505279,2.22086666016862,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Qatar,QAT,2654374,3.39736019100816,171351029453.169,64550,79.868,151732181857.113,3.06419188299694,-8.97669906344025,..,..,..,2.67659170098193,..,..,..,..,..,..,..
2016,YR2016,Romania,ROU,19702267,-0.573660845379617,189492664416.031,9620,75.209756097561,188128818486.401,4.70299774749441,2.44704326362606,29.687757193226,1.40341173601431,..,-1.54479666813904,16.8520236625952,0,36.0288172667176,12.4930962601958,20.2693910713758,35.708041516533,0.00194079430535664
2016,YR2016,San Marino,SMR,33504,0.694863224751569,..,..,..,1468377272.13859,2.45937588353054,1.20301751034164,42.3911886700688,..,..,0.573948019801976,16.6895193629214,0,21.2013436741475,..,15.4110755670585,39.1439560199927,0.473012552113238
2016,YR2016,Saudi Arabia,SAU,32442572,2.25976666869923,701163876112.582,21610,74.761,644935541446.453,1.67062475672668,-3.04641421250989,21.4780728514549,9.87273832986563,..,2.06884036053476,3.3899822461108,0,4.79912396055966,1.06072922268446,2.82125890232954,17.8747851280248,4.978737500333
2016,YR2016,Seychelles,SYC,94677,1.33763477950025,1309966504.71553,13840,74.309756097561,1426651768.82189,4.56262327793877,-0.908283201983181,36.4372632454619,1.53570599195798,..,-1.01548191697642,31.6928887127278,0,48.1490252403738,22.1463415900687,29.4445860702098,35.0166330364308,5.09658701022031
2016,YR2016,Singapore,SGP,5607283,1.29743609938602,297309914651.545,53020,82.8463414634146,318652334419.11,3.24347416813696,0.695322550244938,18.4900336230011,3.1882479457343,..,-0.53226873971629,13.3258853369829,0,22.8987553371199,4.50689421590883,32.3621645333085,44.9033962999298,0
2016,YR2016,Sint Maarten (Dutch part),SXM,39969,2.90397846114339,1234705709.65816,30890,78.2926829268293,1263687150.83799,0.499999999999986,0.345353038640937,..,..,..,0.111682655737255,..,..,..,..,..,..,..
2016,YR2016,Slovak Republic,SVK,5430798,0.128922329956911,91190619398.4072,16790,77.1658536585366,89655253976.4258,2.13272778393984,-0.512208423768271,38.0338604224951,1.11663652630357,..,-0.520010196278324,18.1394732748866,0,29.2811103923332,12.7419957920109,18.4116762006207,38.6046007040388,0.000133000231550159
2016,YR2016,Slovenia,SVN,2065042,0.0731972072415279,44956543886.5735,21770,81.1756097560976,44736333522.4522,3.19185251782498,0.874115426326341,39.1255720335007,1.00619428101331,..,-0.0549995416704911,18.6066578234862,0,36.5508884175828,16.8971592801109,10.8032222674429,22.7167208119035,0
2016,YR2016,Spain,ESP,46484062,0.0844301500680736,1279827272035.43,27530,83.3292682926829,1232076017361.53,3.03130132981933,0.322898793520409,..,1.13772803993392,..,-0.202671740806371,..,..,..,..,..,..,..
2016,YR2016,St. Kitts and Nevis,KNA,51629,0.826587612596456,881835204.192632,17080,..,971166666.666667,2.82637886804554,2.30911740161915,29.1646168220735,..,..,-0.687037123294059,19.027896954789,0,24.2630385487528,8.76182918696236,14.7883208266124,25.3577584479096,17.3574584472964
2016,YR2016,St. Martin (French part),MAF,36065,0.575617178240042,..,..,79.5219512195122,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Sweden,SWE,9923085,1.25645398510305,539460644709.061,54360,82.3073170731707,515654671469.547,2.07059315052096,1.52560991398094,33.470954111081,1.05283324716546,..,0.984269244577978,28.120504703138,0,37.8009866174608,14.6682712130199,15.7090174800547,18.8983100676666,0
2016,YR2016,Switzerland,CHE,8373338,1.09203117387253,685396690037.17,81850,83.6024390243903,671309197478.183,1.72274067016851,-0.604744582224271,17.879670577465,0.681175019349845,..,-0.434607638542948,9.63696585181636,0,29.9627921096668,5.60415635502198,22.5367831534733,42.1136809239355,0.952223222054661
